uid,name,location,togo,notification hot checkin,news hot checkin,notification hot spot,news hot spot,viewed checkin,liked,saved,type
U28,bruno,淡水榕樹道,True,False,False,False,False,False,False,False,report togo
U15,誠誠,阿婆鐵蛋,False,False,False,False,False,False,False,False,report anywhere
U15,誠誠,淡水文化園區-殼牌倉庫,False,False,False,False,False,True,False,False,report anywhere
U15,誠誠,馬偕上岸處,False,False,False,False,False,True,False,False,report anywhere
U15,誠誠,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U15,誠誠,馬偕銅像,False,False,False,False,False,False,False,False,report anywhere
U15,誠誠,蒸汽火車BK20,False,False,False,False,False,True,False,False,report anywhere
U15,誠誠,淡水渡船頭,False,False,False,False,False,False,False,False,report anywhere
U15,誠誠,淡水捷運站,False,False,False,False,False,True,True,False,report anywhere
U15,誠誠,淡水禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U15,誠誠,淡水老街,False,False,False,False,False,True,False,False,report anywhere
U15,誠誠,金色水岸,False,False,False,False,False,True,False,False,report anywhere
U15,誠誠,之間茶食器,True,False,False,False,False,False,False,False,report togo
U15,誠誠,得忌利士洋行,True,False,False,False,False,False,False,False,report togo
U15,誠誠,之間茶食器,True,False,False,False,False,False,False,False,report togo
U15,誠誠,滬尾偕醫館,True,False,False,False,False,False,False,False,report togo
U15,誠誠,淡水文化園區-殼牌倉庫,True,False,False,False,False,True,False,False,report togo
U15,誠誠,長堤咖啡餐館,True,False,False,False,False,False,False,False,report togo
U04,軒,金色水岸,False,False,False,False,False,True,False,False,report anywhere
U04,軒,滬尾偕醫館,False,False,False,False,False,False,False,False,report anywhere
U04,軒,海關碼頭,False,False,False,False,False,False,False,False,report anywhere
U04,軒,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U04,軒,馬偕銅像,False,False,False,False,False,False,False,False,report anywhere
U04,軒,馬偕上岸處,False,False,False,False,False,False,False,False,report anywhere
U04,軒,合益魚酥,False,False,False,False,False,False,False,False,report anywhere
U04,軒,蒸汽火車BK20,True,False,False,False,False,False,False,False,report togo
U04,軒,淡水榕樹道,True,False,False,False,False,False,False,False,report togo
U04,軒,淡水禮拜堂,True,False,False,False,False,False,False,False,report togo
U04,軒,淡水捷運站,True,False,False,False,False,True,False,False,report togo
U04,軒,英專夜市,True,False,False,False,False,False,False,False,report togo
U04,軒,信不信由你搜奇博物館,True,False,False,False,False,False,False,False,report togo
U23,阿威,清水巖,False,False,False,False,False,False,False,False,report anywhere
U23,阿威,淡水禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U23,阿威,多田榮吉故居,False,False,False,False,False,False,False,False,report anywhere
U23,阿威,馬偕上岸處,False,False,False,False,False,True,False,False,report anywhere
U23,阿威,金色水岸,False,False,False,False,False,False,False,False,report togo
U23,阿威,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo
U23,阿威,姑娘樓,True,False,False,False,False,False,False,False,report togo
U23,阿威,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo
U23,阿威,淡水文化園區-殼牌倉庫,True,False,False,False,False,True,False,False,report togo
U23,阿威,合益魚酥,False,False,False,False,False,False,False,False,report togo
U23,阿威,牧師樓,True,False,False,False,False,False,False,False,report togo
U23,阿威,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo
U23,阿威,理學堂大書院,False,False,False,False,False,True,False,False,report togo
U23,阿威,龍山寺,True,False,False,False,False,False,False,False,report togo
U23,阿威,重建街戀愛巷,True,False,False,False,False,True,False,False,report togo
U23,阿威,真理大學,False,False,False,False,False,False,False,False,report togo
U23,阿威,文化阿給,False,False,False,False,False,False,False,False,report togo
U23,阿威,真理大學禮拜堂,False,False,False,False,False,False,False,False,report togo
U54,U54,木下靜涯紀念公園,False,False,False,False,False,False,False,False,report anywhere
U54,U54,多田榮吉故居,False,False,False,False,False,False,False,False,report anywhere
U54,U54,金色水岸,False,False,False,False,False,False,False,False,report anywhere
U54,U54,阿婆鐵蛋,False,False,False,False,False,False,False,False,report anywhere
U54,U54,阿媽的酸梅湯,False,False,False,False,False,False,False,False,report anywhere
U54,U54,海關碼頭,False,False,False,False,False,False,False,False,report anywhere
U54,U54,紅樓中餐廳,False,False,False,False,False,False,False,False,report anywhere
U54,U54,淡水老街,False,False,False,False,False,False,False,False,report anywhere
U54,U54,淡水禮拜堂,True,False,False,False,False,False,False,False,report togo
U54,U54,理學堂大書院,True,False,False,False,False,False,False,False,report togo
U54,U54,淡水渡船頭,True,False,False,False,False,False,False,False,report togo
U54,U54,淡水捷運站,True,False,False,False,False,True,False,False,report togo
U54,U54,小白宮,True,False,False,False,False,False,False,False,report togo
U54,U54,真理大學禮拜堂,True,False,False,False,False,False,False,False,report togo
U54,U54,淡水文化園區-殼牌倉庫,True,False,False,False,False,True,False,False,report togo
U54,U54,馬偕故居(馬偕紀念館),True,False,False,False,False,False,False,False,report togo
U54,U54,紅毛城,True,False,False,False,False,False,False,False,report togo
U54,U54,真理大學,True,False,False,False,False,False,False,False,report togo
U54,U54,滬尾偕醫館,True,False,False,False,False,False,False,False,report togo
U08,小明,阿媽的酸梅湯,False,False,False,False,False,False,False,False,report anywhere
U08,小明,金色水岸,False,False,False,False,False,True,False,False,report anywhere
U08,小明,龍山寺,False,False,False,False,False,False,False,False,report anywhere
U08,小明,木下靜涯紀念公園,False,False,False,False,False,False,False,False,report anywhere
U08,小明,金色水岸,False,False,False,False,False,False,False,False,report anywhere
U08,小明,龍山寺,False,False,False,False,False,False,False,False,report anywhere
U08,小明,新建成餅店,False,False,False,False,False,False,False,False,report anywhere
U08,小明,得忌利士洋行,False,False,False,False,False,False,False,False,report anywhere
U08,小明,淡水捷運站,True,False,False,False,False,True,False,False,report togo
U63,Zhen Li,馬偕銅像,False,False,False,False,False,False,False,False,report anywhere
U63,Zhen Li,淡水遊滬旅遊中心,False,False,False,False,False,False,False,False,report anywhere
U63,Zhen Li,滬尾偕醫館,False,False,False,False,False,False,False,False,report anywhere
U63,Zhen Li,老店阿給,False,False,False,False,False,False,False,False,report anywhere
U63,Zhen Li,陳澄波戶外美術館,False,False,False,False,False,False,False,False,report anywhere
U63,Zhen Li,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U63,Zhen Li,老店淡水魚丸,False,False,False,False,False,False,False,False,report anywhere
U63,Zhen Li,保安藥房,False,False,False,False,False,False,False,False,report anywhere
U63,Zhen Li,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo
U63,Zhen Li,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo
U63,Zhen Li,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo
U45,richard,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U45,richard,金色水岸,False,False,False,False,False,False,False,False,report anywhere
U45,richard,馬偕銅像,False,False,False,False,False,False,False,False,report anywhere
U45,richard,淡水渡船頭,False,False,False,False,False,True,False,False,report anywhere
U45,richard,阿嬤芋圓,False,False,False,False,False,False,False,False,report anywhere
U45,richard,淡水禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U45,richard,淡水老街,True,False,False,False,False,False,False,False,report togo
U45,richard,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo
U45,richard,淡水老街,True,False,False,False,False,False,False,False,report togo
U79,jude,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U79,jude,馬偕故居(馬偕紀念館),False,False,False,False,False,False,False,False,report anywhere
U79,jude,阿婆鐵蛋,False,False,False,False,False,False,False,False,report anywhere
U79,jude,滬尾偕醫館,False,False,False,False,False,False,False,False,report anywhere
U79,jude,淡水老街,False,False,False,False,False,False,False,False,report anywhere
U79,jude,淡水渡船頭,False,False,False,False,False,False,False,False,report anywhere
U79,jude,馬偕銅像,False,False,False,False,False,False,False,False,report anywhere
U79,jude,淡水捷運站,False,False,False,False,False,False,False,False,report anywhere
U79,jude,多田榮吉故居,True,False,False,False,False,False,False,False,report togo
U79,jude,牧師樓,True,False,False,False,False,False,False,False,report togo
U79,jude,金色水岸,True,False,False,False,False,False,False,False,report togo
U79,jude,真理大學禮拜堂,True,False,False,False,False,False,False,False,report togo
U79,jude,紅樓中餐廳,True,False,False,False,False,False,False,False,report togo
U79,jude,木下靜涯紀念公園,True,False,False,False,False,False,False,False,report togo
U79,jude,淡水文化園區-殼牌倉庫,True,False,False,False,False,True,False,False,report togo
U79,jude,紅毛城,True,False,False,False,False,False,False,False,report togo
U79,jude,清水巖,True,False,False,False,False,False,False,False,report togo
U79,jude,理學堂大書院,True,False,False,False,False,False,False,False,report togo
U79,jude,姑娘樓,True,False,False,False,False,False,False,False,report togo
U79,jude,淡水榕樹道,True,False,False,False,False,False,False,False,report togo
U79,jude,白樓故事牆,True,False,False,False,False,False,False,False,report togo
U79,jude,教士會館,True,False,False,False,False,False,False,False,report togo
U79,jude,淡水禮拜堂,True,False,False,False,False,False,False,False,report togo
U79,jude,小白宮,True,False,False,False,False,False,False,False,report togo
U79,jude,清水巖,True,False,False,False,False,False,False,False,report togo
U79,jude,藝術穿堂,True,False,False,False,False,False,False,False,report togo
U79,jude,真理大學,True,False,False,False,False,False,False,False,report togo
U79,jude,藝術工坊,True,False,False,False,False,False,False,False,report togo
U79,jude,信不信由你搜奇博物館,True,False,False,False,False,False,False,False,report togo
U79,jude,金色水岸,True,False,False,False,False,False,False,False,report togo
U30,mumu,日本警官宿舍,False,False,False,False,False,False,False,False,report anywhere
U30,mumu,3D意象彩繪階梯,False,False,False,False,False,False,False,False,report anywhere
U30,mumu,馬偕銅像,False,False,False,False,False,False,False,False,report anywhere
U30,mumu,蒸汽火車BK20,False,False,False,False,False,False,False,False,report anywhere
U30,mumu,旅學堂,False,False,False,False,False,False,False,False,report anywhere
U30,mumu,淡水禮拜堂,False,False,False,False,False,True,True,False,report anywhere
U30,mumu,鄉愁茶坊,False,False,False,False,False,False,False,False,report anywhere
U30,mumu,多田榮吉冰店,False,False,False,False,False,False,False,False,report anywhere
U30,mumu,淡水渡船頭,False,False,False,False,False,False,False,False,report anywhere
U30,mumu,新建成餅店,False,False,False,False,False,True,True,False,report anywhere
U30,mumu,淡水老街,True,False,False,False,False,False,False,False,report togo
U30,mumu,淡水文化園區-殼牌倉庫,True,False,False,False,False,True,False,False,report togo
U30,mumu,滬尾偕醫館,True,False,False,False,True,False,False,False,report togo
U30,mumu,金色水岸,True,False,False,False,False,True,True,False,report togo
U30,mumu,金色水岸,True,False,False,False,False,True,True,False,report togo
U30,mumu,重建街戀愛巷,True,False,False,False,False,False,False,False,report togo
U30,mumu,多田榮吉故居,True,False,False,False,False,False,False,False,report togo
U30,mumu,滬尾偕醫館,True,False,False,False,True,False,False,False,report togo
U34,老布,馬偕上岸處,True,False,False,False,False,False,False,False,report togo
U34,老布,英國領事館,True,False,False,False,False,False,False,False,report togo
U34,老布,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo
U34,老布,蒸汽火車BK20,True,False,False,False,False,True,False,False,report togo
U34,老布,淡水捷運站,True,False,False,False,False,True,False,False,report togo
U34,老布,紅毛城,True,False,False,False,False,False,False,False,report togo
U34,老布,淡水捷運站,True,False,False,False,False,True,False,False,report togo
U34,老布,海關碼頭,True,False,False,False,False,False,False,False,report togo
U34,老布,藝術工坊,True,False,False,False,False,False,False,False,report togo
U34,老布,藝術穿堂,True,False,False,False,False,False,False,False,report togo
U34,老布,理學堂大書院,True,False,False,False,False,False,False,False,report togo
U34,老布,小白宮,True,False,False,False,False,False,False,False,report togo
U34,老布,金色水岸,True,False,False,False,False,True,False,False,report togo
U34,老布,文化阿給,True,False,False,False,False,False,False,False,report togo
U34,老布,淡水老街,True,False,False,False,False,False,False,False,report togo
U34,老布,牧師樓,True,False,False,False,False,False,False,False,report togo
U34,老布,教士會館,True,False,False,False,False,False,False,False,report togo
U34,老布,海風餐廳,True,False,False,False,False,False,False,False,report togo
U34,老布,英專夜市,True,False,False,False,False,False,False,False,report togo
U34,老布,淡水榕樹道,True,False,False,False,False,False,False,False,report togo
U34,老布,姑娘樓,True,False,False,False,False,False,False,False,report togo
U34,老布,淡水渡船頭,True,False,False,False,False,False,False,False,report togo
U02,k,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U02,k,藝術工坊,False,False,False,False,False,True,False,False,report anywhere
U02,k,海關碼頭,False,False,False,False,False,False,False,False,report anywhere
U02,k,淡水禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U02,k,原領事船屋遺址,False,False,False,False,False,False,False,False,report anywhere
U02,k,源味本舖現烤蛋糕,False,False,False,False,False,False,False,False,report anywhere
U02,k,淡水榕樹道,False,False,False,False,False,False,False,False,report anywhere
U02,k,馬偕上岸處,False,False,False,False,False,False,False,False,report anywhere
U02,k,齊柏林空間,False,False,False,False,False,False,False,False,report anywhere
U02,k,金色水岸,False,False,False,False,False,False,False,False,report anywhere
U02,k,馬借租屋處,False,False,False,False,False,False,False,False,report anywhere
U02,k,金色水岸,False,False,False,False,False,True,False,False,report anywhere
U02,k,百葉溫州大餛飩,True,False,False,False,False,False,False,False,report togo
U02,k,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo
U02,k,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo
U02,k,得忌利士洋行,True,False,False,False,False,False,False,False,report togo
U02,k,真理大學禮拜堂,True,False,False,False,False,True,False,False,report togo
U02,k,淡水文化園區-殼牌倉庫,True,False,False,False,False,False,False,False,report togo
U02,k,多田榮吉故居,True,False,False,False,False,True,False,False,report togo
U53,Chien Hung Kao,淡水捷運站,False,False,False,False,False,True,False,False,report anywhere
U53,Chien Hung Kao,阿婆鐵蛋,False,False,False,False,False,False,False,False,report anywhere
U53,Chien Hung Kao,得忌利士洋行,False,False,False,False,False,True,False,False,report anywhere
U53,Chien Hung Kao,文化阿給,False,False,False,False,False,False,False,False,report anywhere
U53,Chien Hung Kao,淡水老街,False,False,False,False,False,False,False,False,report anywhere
U53,Chien Hung Kao,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U53,Chien Hung Kao,源味本舖現烤蛋糕,False,False,False,False,False,False,False,False,report anywhere
U53,Chien Hung Kao,紅毛城,False,False,False,False,False,False,False,False,report anywhere
U53,Chien Hung Kao,淡水渡船頭,False,False,False,False,False,False,False,False,report anywhere
U53,Chien Hung Kao,馬偕上岸處,False,False,False,False,False,False,False,False,report anywhere
U53,Chien Hung Kao,金色水岸,False,False,False,False,False,True,False,False,report anywhere
U53,Chien Hung Kao,淡水圖書館,False,False,False,False,False,False,False,False,report anywhere
U53,Chien Hung Kao,淡江高中,False,False,False,False,False,True,False,False,report anywhere
U53,Chien Hung Kao,海關碼頭,False,False,False,False,False,False,False,False,report anywhere
U53,Chien Hung Kao,小白宮,True,False,False,False,False,False,False,False,report togo
U53,Chien Hung Kao,滬尾偕醫館,True,False,False,False,False,False,False,False,report togo
U53,Chien Hung Kao,淡水禮拜堂,True,False,False,False,False,False,False,False,report togo
U53,Chien Hung Kao,真理大學,True,False,False,False,False,False,False,False,report togo
U53,Chien Hung Kao,真理大學,True,False,False,False,False,False,False,False,report togo
U53,Chien Hung Kao,真理大學禮拜堂,True,False,False,False,False,False,False,False,report togo
U64,AMO,淡水紅樓,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,滬尾偕醫館,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,百葉溫州大餛飩 冰店,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,保安藥房,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,鹹酸甜,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,花枝的燒,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,陳澄波戶外美術館,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,老店淡水魚丸,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,小房子,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,福佑宮,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,淡水遊滬旅遊中心,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,金色水岸,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,淡水老街,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,淡水禮拜堂,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,金色水岸,False,False,False,False,False,False,False,False,report anywhere
U64,AMO,阿媽的酸梅湯,True,False,False,False,False,False,False,False,report togo
U64,AMO,馬偕銅像,True,False,False,False,False,False,False,False,report togo
U64,AMO,阿婆鐵蛋,True,False,False,False,False,False,False,False,report togo
U64,AMO,可口魚丸,True,False,False,False,False,False,False,False,report togo
U64,AMO,馬偕銅像,True,False,False,False,False,False,False,False,report togo
U64,AMO,馬偕銅像,True,False,False,False,False,False,False,False,report togo
